排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
26,bootstrap,twbs/bootstrap,twbs,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",MDX,173445,79162,578,2011-07-29T21:19:00Z,2025-09-22T01:41:23Z,https://github.com/twbs/bootstrap,https://getbootstrap.com,MIT License,262318,False,False
27,flutter,flutter/flutter,flutter,Flutter makes it easy and fast to build beautiful apps for mobile and beyond,Dart,173045,29245,12260,2015-03-06T22:54:58Z,2025-09-22T01:36:32Z,https://github.com/flutter/flutter,https://flutter.dev,"BSD 3-Clause ""New"" or ""Revised"" License",407552,False,False
28,Python-100-Days,jackfrued/Python-100-Days,jackfrued,Python - 100天从新手到大师,Jupyter Notebook,172501,54583,737,2018-03-01T16:05:52Z,2025-09-22T01:43:49Z,https://github.com/jackfrued/Python-100-Days,,,396875,False,False
29,gitignore,github/gitignore,github,A collection of useful .gitignore templates,,169510,82999,318,2010-11-08T20:17:14Z,2025-09-22T01:31:13Z,https://github.com/github/gitignore,,Creative Commons Zero v1.0 Universal,2998,False,False
30,the-art-of-command-line,jlevy/the-art-of-command-line,jlevy,"Master the command line, in one page",,158201,14753,248,2015-05-20T15:11:03Z,2025-09-22T01:25:46Z,https://github.com/jlevy/the-art-of-command-line,,,2772,False,False
31,stable-diffusion-webui,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,Stable Diffusion web UI,Python,156602,29059,2425,2022-08-22T14:05:26Z,2025-09-22T01:30:40Z,https://github.com/AUTOMATIC1111/stable-diffusion-webui,,GNU Affero General Public License v3.0,36444,False,False
32,awesome-go,avelino/awesome-go,avelino,"A curated list of awesome Go frameworks, libraries and software",Go,152874,12578,156,2014-07-06T13:42:15Z,2025-09-22T01:40:03Z,https://github.com/avelino/awesome-go,https://awesome-go.com,MIT License,10654,False,False
33,ollama,ollama/ollama,ollama,"Get up and running with OpenAI gpt-oss, DeepSeek-R1, Gemma 3 and other models.",Go,152784,13201,2163,2023-06-26T19:39:32Z,2025-09-22T01:26:29Z,https://github.com/ollama/ollama,https://ollama.com,MIT License,49833,False,False
34,JavaGuide,Snailclimb/JavaGuide,Snailclimb,「Java学习+面试指南」一份涵盖大部分 Java 程序员所需要掌握的核心知识。准备 Java 面试，首选 JavaGuide！,Java,151827,45987,74,2018-05-07T13:27:00Z,2025-09-22T01:42:15Z,https://github.com/Snailclimb/JavaGuide,https://javaguide.cn,Apache License 2.0,177612,False,False
35,transformers,huggingface/transformers,huggingface,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",Python,150058,30474,1990,2018-10-29T13:56:00Z,2025-09-22T01:50:53Z,https://github.com/huggingface/transformers,https://huggingface.co/transformers,Apache License 2.0,363897,False,False
36,Microsoft-Activation-Scripts,massgravel/Microsoft-Activation-Scripts,massgravel,"Open-source Windows and Office activator featuring HWID, Ohook, TSforge, KMS38, and Online KMS activation methods, along with advanced troubleshooting.",Batchfile,149113,14471,0,2020-01-12T23:03:34Z,2025-09-22T01:36:29Z,https://github.com/massgravel/Microsoft-Activation-Scripts,https://massgrave.dev,GNU General Public License v3.0,11774,False,False
37,javascript,airbnb/javascript,airbnb,JavaScript Style Guide,JavaScript,147421,26780,178,2012-11-01T23:13:50Z,2025-09-21T22:17:59Z,https://github.com/airbnb/javascript,,MIT License,3723,False,False
38,n8n,n8n-io/n8n,n8n-io,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",TypeScript,139580,44373,1221,2019-06-22T09:24:21Z,2025-09-22T01:55:38Z,https://github.com/n8n-io/n8n,https://n8n.io,Other,257615,False,False
39,youtube-dl,ytdl-org/youtube-dl,ytdl-org,Command-line program to download videos from YouTube.com and other video sites,Python,137464,10478,4138,2010-10-31T14:35:07Z,2025-09-22T01:51:50Z,https://github.com/ytdl-org/youtube-dl,http://ytdl-org.github.io/youtube-dl/,The Unlicense,65579,False,False
40,next.js,vercel/next.js,vercel,The React Framework,JavaScript,134584,29370,3356,2016-10-05T23:32:51Z,2025-09-22T01:52:58Z,https://github.com/vercel/next.js,https://nextjs.org,MIT License,2349098,False,False
41,awesome-chatgpt-prompts,f/awesome-chatgpt-prompts,f,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.,JavaScript,134303,17856,283,2022-12-05T13:54:13Z,2025-09-22T01:25:52Z,https://github.com/f/awesome-chatgpt-prompts,https://prompts.chat,Creative Commons Zero v1.0 Universal,1738,False,False
42,go,golang/go,golang,The Go programming language,Go,129943,18404,9566,2014-08-19T04:33:40Z,2025-09-22T00:54:07Z,https://github.com/golang/go,https://go.dev,"BSD 3-Clause ""New"" or ""Revised"" License",410802,False,False
43,tech-interview-handbook,yangshun/tech-interview-handbook,yangshun,💯 Curated coding interview preparation materials for busy software engineers,TypeScript,129858,15790,54,2016-07-05T05:00:48Z,2025-09-22T01:34:18Z,https://github.com/yangshun/tech-interview-handbook,https://www.techinterviewhandbook.org,MIT License,32822,False,False
44,fucking-algorithm,labuladong/fucking-algorithm,labuladong,"刷算法全靠套路，认准 labuladong 就够了！English version supported! Crack LeetCode, not only how, but also why. ",Markdown,129360,23441,42,2020-02-19T09:01:23Z,2025-09-22T01:41:23Z,https://github.com/labuladong/fucking-algorithm,https://labuladong.online/algo/,,126276,False,False
45,HelloGitHub,521xueweihan/HelloGitHub,521xueweihan,":octocat: 分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",Python,128727,10741,200,2016-05-04T06:24:11Z,2025-09-22T01:52:26Z,https://github.com/521xueweihan/HelloGitHub,https://hellogithub.com,,8958,False,False
46,scrcpy,Genymobile/scrcpy,Genymobile,Display and control your Android device,C,128590,12061,2550,2017-11-21T18:00:27Z,2025-09-22T01:54:16Z,https://github.com/Genymobile/scrcpy,,Apache License 2.0,7584,False,False
47,yt-dlp,yt-dlp/yt-dlp,yt-dlp,A feature-rich command-line audio/video downloader,Python,127112,10198,2060,2020-10-26T04:22:55Z,2025-09-22T01:53:12Z,https://github.com/yt-dlp/yt-dlp,https://discord.gg/H5MNcFW63r,The Unlicense,57144,False,False
48,30-seconds-of-code,Chalarangelo/30-seconds-of-code,Chalarangelo,Coding articles to level up your development skills,JavaScript,125305,12321,0,2017-11-29T17:35:03Z,2025-09-22T00:56:25Z,https://github.com/Chalarangelo/30-seconds-of-code,https://30secondsofcode.org/,Creative Commons Attribution 4.0 International,742556,False,False
49,react-native,facebook/react-native,facebook,A framework for building native applications using React,C++,123879,24848,1044,2015-01-09T18:10:16Z,2025-09-22T00:47:52Z,https://github.com/facebook/react-native,https://reactnative.dev,MIT License,935101,False,False
50,PowerToys,microsoft/PowerToys,microsoft,Microsoft PowerToys is a collection of utilities that help you customize Windows and streamline everyday tasks,C#,123781,7366,7269,2019-05-01T17:44:02Z,2025-09-22T01:26:33Z,https://github.com/microsoft/PowerToys,,MIT License,448290,False,False
51,langflow,langflow-ai/langflow,langflow-ai,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,Python,121180,7645,881,2023-02-08T22:28:03Z,2025-09-22T01:49:19Z,https://github.com/langflow-ai/langflow,http://www.langflow.org,MIT License,847925,False,False
52,electron,electron/electron,electron,":electron: Build cross-platform desktop apps with JavaScript, HTML, and CSS",C++,118384,16422,907,2013-04-12T01:47:36Z,2025-09-21T23:53:35Z,https://github.com/electron/electron,https://electronjs.org,MIT License,181473,False,False
53,kubernetes,kubernetes/kubernetes,kubernetes,Production-Grade Container Scheduling and Management,Go,117593,41405,2519,2014-06-06T22:56:04Z,2025-09-22T01:48:25Z,https://github.com/kubernetes/kubernetes,https://kubernetes.io,Apache License 2.0,1411689,False,False
54,hello-algo,krahets/hello-algo,krahets,"《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 代码。简体版和繁体版同步更新，English version in translation",Java,117056,14425,21,2022-11-04T11:08:34Z,2025-09-22T01:24:48Z,https://github.com/krahets/hello-algo,https://www.hello-algo.com,Other,367162,False,False
55,langchain,langchain-ai/langchain,langchain-ai,🦜🔗 Build context-aware reasoning applications,Jupyter Notebook,115906,19040,225,2022-10-17T02:58:36Z,2025-09-22T01:50:58Z,https://github.com/langchain-ai/langchain,https://python.langchain.com,MIT License,482590,False,False
56,free-programming-books-zh_CN,justjavac/free-programming-books-zh_CN,justjavac,:books: 免费的计算机编程类中文书籍，欢迎投稿,,115249,28363,30,2013-11-04T01:59:19Z,2025-09-22T01:38:44Z,https://github.com/justjavac/free-programming-books-zh_CN,http://weibo.com/justjavac,GNU General Public License v3.0,1059,False,False
57,dify,langgenius/dify,langgenius,Production-ready platform for agentic workflow development.,TypeScript,114571,17614,578,2023-04-12T07:40:24Z,2025-09-22T01:55:07Z,https://github.com/langgenius/dify,https://dify.ai,Other,128975,False,False
58,node,nodejs/node,nodejs,Node.js JavaScript runtime ✨🐢🚀✨,JavaScript,113346,33199,2295,2014-11-26T19:57:11Z,2025-09-22T01:37:32Z,https://github.com/nodejs/node,https://nodejs.org,Other,1336514,False,False
59,free-for-dev,ripienaar/free-for-dev,ripienaar,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",HTML,112450,11546,13,2015-03-18T21:06:26Z,2025-09-22T01:40:15Z,https://github.com/ripienaar/free-for-dev,https://free-for.dev/,,9047,False,False
60,d3,d3/d3,d3,"Bring data to life with SVG, Canvas and HTML. :bar_chart::chart_with_upwards_trend::tada:",Shell,111519,22838,23,2010-09-27T17:22:42Z,2025-09-22T00:31:40Z,https://github.com/d3/d3,https://d3js.org,ISC License,59341,False,False
61,open-webui,open-webui/open-webui,open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",JavaScript,110549,15177,298,2023-10-06T22:08:27Z,2025-09-22T01:46:48Z,https://github.com/open-webui/open-webui,https://openwebui.com,Other,278638,False,False
62,three.js,mrdoob/three.js,mrdoob,JavaScript 3D Library.,JavaScript,108664,36013,595,2010-03-23T18:58:01Z,2025-09-21T23:44:11Z,https://github.com/mrdoob/three.js,https://threejs.org/,MIT License,1463885,False,False
63,axios,axios/axios,axios,Promise based HTTP client for the browser and node.js,JavaScript,107675,11205,283,2014-08-18T22:30:27Z,2025-09-22T01:50:41Z,https://github.com/axios/axios,https://axios-http.com,MIT License,21090,False,False
64,excalidraw,excalidraw/excalidraw,excalidraw,Virtual whiteboard for sketching hand-drawn like diagrams,TypeScript,107319,10873,2378,2020-01-02T01:04:43Z,2025-09-22T01:52:20Z,https://github.com/excalidraw/excalidraw,https://excalidraw.com,MIT License,94721,False,False
65,rust,rust-lang/rust,rust-lang,Empowering everyone to build reliable and efficient software.,Rust,106619,13763,11567,2010-06-16T20:39:03Z,2025-09-22T01:40:26Z,https://github.com/rust-lang/rust,https://www.rust-lang.org,Other,773602,False,False
66,TypeScript,microsoft/TypeScript,microsoft,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,TypeScript,106023,13001,6099,2014-06-17T15:28:39Z,2025-09-22T00:28:51Z,https://github.com/microsoft/TypeScript,https://www.typescriptlang.org,Apache License 2.0,2848586,False,False
67,deno,denoland/deno,denoland,A modern runtime for JavaScript and TypeScript.,Rust,104293,5712,2424,2018-05-15T01:34:26Z,2025-09-22T00:07:03Z,https://github.com/denoland/deno,https://deno.com,MIT License,182367,False,False
68,nodebestpractices,goldbergyoni/nodebestpractices,goldbergyoni,:white_check_mark:  The Node.js best practices list (July 2024),Dockerfile,104123,10592,84,2017-09-15T08:33:19Z,2025-09-21T21:14:12Z,https://github.com/goldbergyoni/nodebestpractices,https://twitter.com/nodepractices/,Creative Commons Attribution Share Alike 4.0 International,69535,False,False
69,create-react-app,facebook/create-react-app,facebook,Set up a modern web app by running one command.,JavaScript,103643,27101,2337,2016-07-17T14:55:11Z,2025-09-22T01:51:41Z,https://github.com/facebook/create-react-app,https://create-react-app.dev,MIT License,25186,False,False
70,GitHub-Chinese-Top-Charts,GrowingGit/GitHub-Chinese-Top-Charts,GrowingGit,:cn: GitHub中文排行榜，各语言分设「软件 | 资料」榜单，精准定位中文好项目。各取所需，高效学习。,Java,102432,13299,187,2019-09-05T03:01:56Z,2025-09-22T01:46:57Z,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,,Other,123199,False,False
71,godot,godotengine/godot,godotengine,Godot Engine – Multi-platform 2D and 3D game engine,C++,101432,23255,16573,2014-01-04T16:05:36Z,2025-09-22T01:36:25Z,https://github.com/godotengine/godot,https://godotengine.org,MIT License,1640840,False,False
72,terminal,microsoft/terminal,microsoft,"The new Windows Terminal and the original Windows console host, all in the same place!",C++,100322,8773,1669,2017-08-11T18:38:22Z,2025-09-22T00:56:22Z,https://github.com/microsoft/terminal,,MIT License,156894,False,False
73,FreeDomain,DigitalPlatDev/FreeDomain,DigitalPlatDev,DigitalPlat FreeDomain: Free Domain For Everyone,HTML,99569,1861,17,2024-05-30T13:23:00Z,2025-09-22T01:52:33Z,https://github.com/DigitalPlatDev/FreeDomain,https://domain.digitalplat.org,GNU Affero General Public License v3.0,70,False,False
74,DeepSeek-V3,deepseek-ai/DeepSeek-V3,deepseek-ai,,Python,99348,16220,75,2024-12-26T09:52:40Z,2025-09-22T00:29:25Z,https://github.com/deepseek-ai/DeepSeek-V3,,MIT License,1768,False,False
75,angular,angular/angular,angular,Deliver web apps with confidence 🚀,TypeScript,98862,26621,1249,2014-09-18T16:12:01Z,2025-09-22T01:20:07Z,https://github.com/angular/angular,https://angular.dev,MIT License,568429,False,False
76,frp,fatedier/frp,fatedier,A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.,Go,98846,14476,53,2015-12-21T15:24:59Z,2025-09-22T01:47:25Z,https://github.com/fatedier/frp,,Apache License 2.0,30495,False,False
77,generative-ai-for-beginners,microsoft/generative-ai-for-beginners,microsoft,"21 Lessons, Get Started Building with Generative AI ",Jupyter Notebook,98604,51821,19,2023-06-19T16:28:59Z,2025-09-22T01:52:32Z,https://github.com/microsoft/generative-ai-for-beginners,,MIT License,5777861,False,False
78,rustdesk,rustdesk/rustdesk,rustdesk,"An open-source remote desktop application designed for self-hosting, as an alternative to TeamViewer.",Rust,98596,14486,79,2020-09-28T15:36:08Z,2025-09-22T01:53:14Z,https://github.com/rustdesk/rustdesk,https://rustdesk.com,GNU Affero General Public License v3.0,63621,False,False
79,papers-we-love,papers-we-love/papers-we-love,papers-we-love,Papers from the computer science community to read and discuss.,Shell,98446,6105,2,2013-12-15T14:31:41Z,2025-09-21T23:07:50Z,https://github.com/papers-we-love/papers-we-love,http://paperswelove.org/,,230832,False,False
80,Awesome-Hacking,Hack-with-Github/Awesome-Hacking,Hack-with-Github,"A collection of various awesome lists for hackers, pentesters and security researchers",,98011,9567,26,2016-03-30T15:47:10Z,2025-09-22T01:55:33Z,https://github.com/Hack-with-Github/Awesome-Hacking,,Creative Commons Zero v1.0 Universal,160,False,False
81,iptv,iptv-org/iptv,iptv-org,Collection of publicly available IPTV channels from all over the world,TypeScript,97279,4026,429,2018-11-14T22:00:57Z,2025-09-22T01:41:29Z,https://github.com/iptv-org/iptv,https://iptv-org.github.io,The Unlicense,1014371,False,False
82,tauri,tauri-apps/tauri,tauri-apps,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",Rust,96697,3067,1211,2019-07-13T09:09:37Z,2025-09-22T01:09:02Z,https://github.com/tauri-apps/tauri,https://tauri.app,Apache License 2.0,99163,False,False
83,material-ui,mui/material-ui,mui,Material UI: Comprehensive React component library that implements Google's Material Design. Free forever.,TypeScript,96639,32670,1784,2014-08-18T19:11:54Z,2025-09-22T01:46:17Z,https://github.com/mui/material-ui,https://mui.com/material-ui/,MIT License,698022,False,False
84,ant-design,ant-design/ant-design,ant-design,An enterprise-class UI design language and React UI library,TypeScript,96110,53609,1300,2015-04-24T15:37:24Z,2025-09-22T01:45:33Z,https://github.com/ant-design/ant-design,https://ant.design,MIT License,235598,False,False
85,ui,shadcn-ui/ui,shadcn-ui,"A set of beautifully-designed, accessible components and a code distribution platform. Works with your favorite frameworks. Open Source. Open Code.",TypeScript,95148,6750,1705,2023-01-04T12:43:27Z,2025-09-22T01:47:51Z,https://github.com/shadcn-ui/ui,https://ui.shadcn.com,MIT License,36819,False,False
86,thefuck,nvbn/thefuck,nvbn,Magnificent app which corrects your previous console command.,Python,94058,3766,393,2015-04-08T15:08:04Z,2025-09-22T00:56:12Z,https://github.com/nvbn/thefuck,,MIT License,4043,False,False
87,clean-code-javascript,ryanmcdermott/clean-code-javascript,ryanmcdermott,Clean Code concepts adapted for JavaScript,JavaScript,93838,12482,109,2016-11-25T22:25:41Z,2025-09-22T01:52:46Z,https://github.com/ryanmcdermott/clean-code-javascript,,MIT License,520,False,False
88,HowToCook,Anduin2017/HowToCook,Anduin2017,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Simplified Chinese only).,Dockerfile,93744,10550,441,2020-02-29T10:43:49Z,2025-09-22T01:43:56Z,https://github.com/Anduin2017/HowToCook,https://cook.aiursoft.cn,The Unlicense,465068,False,False
89,pytorch,pytorch/pytorch,pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration,Python,93322,25353,17122,2016-08-13T05:26:41Z,2025-09-22T01:18:58Z,https://github.com/pytorch/pytorch,https://pytorch.org,Other,1112944,False,False
90,neovim,neovim/neovim,neovim,Vim-fork focused on extensibility and usability,Vim Script,92897,6327,1997,2014-01-31T13:39:22Z,2025-09-22T01:47:45Z,https://github.com/neovim/neovim,https://neovim.io,Other,343830,False,False
91,java-design-patterns,iluwatar/java-design-patterns,iluwatar,Design patterns implemented in Java,Java,92716,27178,164,2014-08-09T16:45:18Z,2025-09-22T01:04:08Z,https://github.com/iluwatar/java-design-patterns,https://java-design-patterns.com,Other,46865,False,False
92,puppeteer,puppeteer/puppeteer,puppeteer,JavaScript API for Chrome and Firefox,TypeScript,92392,9291,284,2017-05-09T22:16:13Z,2025-09-21T21:14:10Z,https://github.com/puppeteer/puppeteer,https://pptr.dev,Apache License 2.0,1184536,False,False
93,Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,microsoft,"24 Lessons, 12 Weeks, Get Started as a Web Developer",JavaScript,91946,14106,48,2020-11-10T02:44:00Z,2025-09-21T22:45:34Z,https://github.com/microsoft/Web-Dev-For-Beginners,,MIT License,1574354,False,False
94,DeepSeek-R1,deepseek-ai/DeepSeek-R1,deepseek-ai,,,91169,11745,52,2025-01-20T11:57:28Z,2025-09-22T01:42:54Z,https://github.com/deepseek-ai/DeepSeek-R1,,MIT License,1571,False,False
95,tailwindcss,tailwindlabs/tailwindcss,tailwindlabs,A utility-first CSS framework for rapid UI development.,TypeScript,90246,4734,64,2017-10-06T14:59:14Z,2025-09-22T01:44:28Z,https://github.com/tailwindlabs/tailwindcss,https://tailwindcss.com/,MIT License,111933,False,False
96,vue-element-admin,PanJiaChen/vue-element-admin,PanJiaChen,:tada: A magical vue admin                                                                https://panjiachen.github.io/vue-element-admin,Vue,89890,30657,1364,2017-04-17T03:35:49Z,2025-09-22T01:14:20Z,https://github.com/PanJiaChen/vue-element-admin,,MIT License,15433,False,False
97,fastapi,fastapi/fastapi,fastapi,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",Python,89680,7907,210,2018-12-08T08:21:47Z,2025-09-22T01:09:31Z,https://github.com/fastapi/fastapi,https://fastapi.tiangolo.com/,MIT License,28089,False,False
98,ComfyUI,comfyanonymous/ComfyUI,comfyanonymous,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",Python,88963,9927,2933,2023-01-17T03:15:56Z,2025-09-22T01:43:24Z,https://github.com/comfyanonymous/ComfyUI,https://www.comfy.org/,GNU General Public License v3.0,74874,False,False
99,supabase,supabase/supabase,supabase,"The Postgres development platform. Supabase gives you a dedicated Postgres database to build your web, mobile, and AI applications.",TypeScript,88899,9903,771,2019-10-12T05:56:49Z,2025-09-22T01:32:35Z,https://github.com/supabase/supabase,https://supabase.com,Apache License 2.0,2136765,False,False
100,awesome-mac,jaywcjlove/awesome-mac,jaywcjlove," Now we have become very big, Different from the original idea. Collect premium software in various categories.",JavaScript,88680,6748,154,2016-07-17T15:33:47Z,2025-09-22T01:40:14Z,https://github.com/jaywcjlove/awesome-mac,https://git.io/macx,Creative Commons Zero v1.0 Universal,23094,False,False
