排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
1,PowerToys,microsoft/PowerToys,microsoft,Microsoft PowerToys is a collection of utilities that help you customize Windows and streamline everyday tasks,C#,125398,7459,7535,2019-05-01T17:44:02Z,2025-11-03T01:11:31Z,https://github.com/microsoft/PowerToys,,MIT License,455935,False,False
2,v2rayN,2dust/v2rayN,2dust,"A GUI client for Windows, Linux and macOS, support Xray and sing-box and others",C#,89273,13561,6,2019-07-30T03:47:24Z,2025-11-03T01:34:57Z,https://github.com/2dust/v2rayN,https://v2rayn.2dust.link,GNU General Public License v3.0,44529,False,False
3,shadowsocks-windows,shadowsocks/shadowsocks-windows,shadowsocks,A C# port of shadowsocks,C#,59110,16342,199,2013-01-14T07:54:16Z,2025-11-02T16:57:55Z,https://github.com/shadowsocks/shadowsocks-windows,,Other,13489,False,False
4,PowerShell,PowerShell/PowerShell,PowerShell,PowerShell for every system!,C#,50665,8052,1333,2016-01-13T23:41:35Z,2025-11-03T00:37:21Z,https://github.com/PowerShell/PowerShell,https://microsoft.com/PowerShell,MIT License,101195,False,False
5,jellyfin,jellyfin/jellyfin,jellyfin,The Free Software Media System - Server Backend & API,C#,45300,4082,696,2018-12-09T06:36:45Z,2025-11-03T02:00:36Z,https://github.com/jellyfin/jellyfin,https://jellyfin.org,GNU General Public License v2.0,69894,False,False
6,Files,files-community/Files,files-community,A modern file manager that helps users organize their files and folders.,C#,39961,2491,493,2019-01-04T18:19:14Z,2025-11-03T00:42:27Z,https://github.com/files-community/Files,https://files.community,MIT License,263086,False,False
7,aspnetcore,dotnet/aspnetcore,dotnet,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",C#,37339,10475,3518,2014-03-11T06:09:42Z,2025-11-03T01:04:23Z,https://github.com/dotnet/aspnetcore,https://asp.net,MIT License,368563,False,False
8,RevokeMsgPatcher,huiyadanli/RevokeMsgPatcher,huiyadanli,:trollface: A hex editor for WeChat/QQ/TIM - PC版微信/QQ/TIM防撤回补丁（我已经看到了，撤回也没用了）,C#,35073,3797,58,2019-07-21T15:12:52Z,2025-11-03T01:56:55Z,https://github.com/huiyadanli/RevokeMsgPatcher,,GNU General Public License v3.0,3739,False,False
9,ShareX,ShareX/ShareX,ShareX,"ShareX is a free and open-source application that enables users to capture or record any area of their screen with a single keystroke. It also supports uploading images, text, and various file types to a wide range of destinations.",C#,34236,3503,562,2013-10-08T23:32:10Z,2025-11-02T16:57:34Z,https://github.com/ShareX/ShareX,https://getsharex.com,GNU General Public License v3.0,63695,False,False
10,DevToys,DevToys-app/DevToys,DevToys-app,A Swiss Army knife for developers.,C#,30333,1669,294,2021-09-29T01:40:41Z,2025-11-03T00:58:39Z,https://github.com/DevToys-app/DevToys,https://devtoys.app/,MIT License,229048,False,False
11,Avalonia,AvaloniaUI/Avalonia,AvaloniaUI,"Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET UI client technology",C#,29093,2520,1845,2013-12-05T20:13:21Z,2025-11-02T23:33:43Z,https://github.com/AvaloniaUI/Avalonia,https://avaloniaui.net,MIT License,189738,False,False
12,dnSpy,dnSpy/dnSpy,dnSpy,.NET debugger and assembly editor,C#,28462,5392,185,2015-07-01T16:05:10Z,2025-11-03T00:08:41Z,https://github.com/dnSpy/dnSpy,,,35047,False,True
13,semantic-kernel,microsoft/semantic-kernel,microsoft,Integrate cutting-edge LLM technology quickly and easily into your apps,C#,26587,4322,566,2023-02-27T17:39:42Z,2025-11-03T01:44:43Z,https://github.com/microsoft/semantic-kernel,https://aka.ms/semantic-kernel,MIT License,91419,False,False
14,ScreenToGif,NickeManarin/ScreenToGif,NickeManarin,"🎬 ScreenToGif allows you to record a selected area of your screen, edit and save it as a gif or video.",C#,25891,2298,306,2016-08-02T01:28:59Z,2025-11-02T15:44:58Z,https://github.com/NickeManarin/ScreenToGif,http://www.screentogif.com,Microsoft Public License,25973,False,False
15,eShopOnContainers,dotnet-architecture/eShopOnContainers,dotnet-architecture,"Cross-platform .NET sample microservices and container based application that runs on Linux Windows and macOS. Powered by .NET 7, Docker Containers and Azure Kubernetes Services. Supports Visual Studio, VS for Mac and CLI based environments with Docker CLI, dotnet CLI, VS Code or any other code editor. Moved to https://github.com/dotnet/eShop.",C#,24465,10233,71,2016-10-05T22:35:23Z,2025-11-01T12:06:59Z,https://github.com/dotnet-architecture/eShopOnContainers,https://dot.net/architecture,,661091,False,True
16,WaveFunctionCollapse,mxgmn/WaveFunctionCollapse,mxgmn,Bitmap & tilemap generation from a single example with the help of ideas from quantum mechanics,C#,24407,1308,9,2016-09-30T11:53:17Z,2025-11-03T01:50:06Z,https://github.com/mxgmn/WaveFunctionCollapse,,Other,31161,False,False
17,ILSpy,icsharpcode/ILSpy,icsharpcode,".NET Decompiler with support for PDB generation, ReadyToRun, Metadata (&more) - cross-platform!",C#,23946,3557,223,2011-02-04T11:24:20Z,2025-11-02T21:40:30Z,https://github.com/icsharpcode/ILSpy,,MIT License,44606,False,False
18,SteamTools,BeyondDimension/SteamTools,BeyondDimension,🛠「Watt Toolkit」是一个开源跨平台的多功能 Steam 工具箱。,C#,23563,1527,1081,2020-12-15T13:52:11Z,2025-11-02T14:43:31Z,https://github.com/BeyondDimension/SteamTools,https://steampp.net,GNU General Public License v3.0,267926,False,False
19,maui,dotnet/maui,dotnet,".NET MAUI is the .NET Multi-platform App UI, a framework for building native device applications spanning mobile, tablet, and desktop.",C#,23021,1889,4305,2020-05-08T18:11:05Z,2025-11-03T01:09:53Z,https://github.com/dotnet/maui,https://dot.net/maui,MIT License,748187,False,False
20,CodeHub,CodeHubApp/CodeHub,CodeHubApp,CodeHub is an iOS application written using Xamarin,C#,22703,613,237,2013-07-23T22:19:57Z,2025-10-24T10:58:22Z,https://github.com/CodeHubApp/CodeHub,http://www.codehub-app.com,,75636,False,True
21,QuickLook,QL-Win/QuickLook,QL-Win,Bring macOS “Quick Look” feature to Windows,C#,21373,1197,192,2017-04-12T14:57:38Z,2025-11-03T01:38:25Z,https://github.com/QL-Win/QuickLook,,GNU General Public License v3.0,325754,False,False
22,awesome-dotnet-core,thangchung/awesome-dotnet-core,thangchung,":honeybee: A collection of awesome .NET core libraries, tools, frameworks and software",C#,20868,2940,184,2016-03-17T03:52:09Z,2025-11-02T23:12:33Z,https://github.com/thangchung/awesome-dotnet-core,,,1368,False,False
23,roslyn,dotnet/roslyn,dotnet,The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.,C#,19976,4195,6170,2015-01-11T02:39:03Z,2025-11-02T09:52:31Z,https://github.com/dotnet/roslyn,https://docs.microsoft.com/dotnet/csharp/roslyn-sdk/,MIT License,2393667,False,False
24,UniGetUI,marticliment/UniGetUI,marticliment,UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers,C#,19009,639,250,2021-06-15T12:57:58Z,2025-11-02T20:49:42Z,https://github.com/marticliment/UniGetUI,https://www.marticliment.com/unigetui/,MIT License,896695,False,False
25,ml-agents,Unity-Technologies/ml-agents,Unity-Technologies,The Unity Machine Learning Agents Toolkit (ML-Agents) is an open-source project that enables games and simulations to serve as environments for training intelligent agents using deep reinforcement learning and imitation learning.,C#,18803,4381,50,2017-09-08T21:09:04Z,2025-11-02T20:37:51Z,https://github.com/Unity-Technologies/ml-agents,https://unity.com/products/machine-learning-agents,Other,3019598,False,False
26,PEASS-ng,peass-ng/PEASS-ng,peass-ng,PEASS - Privilege Escalation Awesome Scripts SUITE (with colors),C#,18635,3304,27,2019-01-13T19:58:24Z,2025-11-02T19:48:27Z,https://github.com/peass-ng/PEASS-ng,https://book.hacktricks.xyz,Other,64265,False,False
27,CMWTAT_Digital_Edition,TGSAN/CMWTAT_Digital_Edition,TGSAN,"CloudMoe Windows 10/11 Activation Toolkit get digital license, the best open source Win 10/11 activator in GitHub. GitHub 上最棒的开源 Win10/Win11 数字权利（数字许可证）激活工具！",C#,18551,2146,31,2018-05-27T13:45:02Z,2025-11-02T15:36:33Z,https://github.com/TGSAN/CMWTAT_Digital_Edition,https://cmwtat.cloudmoe.com,Other,59447,False,False
28,Dapper,DapperLib/Dapper,DapperLib,Dapper - a simple object mapper for .Net,C#,18108,3683,532,2011-04-14T08:42:59Z,2025-11-01T02:59:49Z,https://github.com/DapperLib/Dapper,https://www.learndapper.com/,Other,49973,False,False
29,CleanArchitecture,ardalis/CleanArchitecture,ardalis,Clean Architecture Solution Template: A proven Clean Architecture Template for ASP.NET Core 9,C#,17652,3005,33,2016-09-30T14:19:20Z,2025-11-02T21:15:08Z,https://github.com/ardalis/CleanArchitecture,,MIT License,3520,False,False
30,lively,rocksdanister/lively,rocksdanister,Free and open-source software that allows users to set animated desktop wallpapers and screensavers powered by WinUI 3.,C#,17489,1188,303,2019-08-08T05:57:26Z,2025-11-03T02:00:36Z,https://github.com/rocksdanister/lively,https://rocksdanister.com/lively,GNU General Public License v3.0,313320,False,False
