排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
24,leveldb,google/leveldb,google,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.,C++,37970,8042,365,2014-08-27T21:17:52Z,2025-08-10T19:53:58Z,https://github.com/google/leveldb,,"BSD 3-Clause ""New"" or ""Revised"" License",1672,False,False
25,googletest,google/googletest,google,GoogleTest - Google Testing and Mocking Framework,C++,36558,10449,452,2015-07-28T15:07:53Z,2025-08-10T21:54:31Z,https://github.com/google/googletest,https://google.github.io/googletest/,"BSD 3-Clause ""New"" or ""Revised"" License",13729,False,False
26,faiss,facebookresearch/faiss,facebookresearch,A library for efficient similarity search and clustering of dense vectors.,C++,36556,3998,295,2017-02-07T16:07:05Z,2025-08-10T18:36:37Z,https://github.com/facebookresearch/faiss,https://faiss.ai,MIT License,248628,False,False
27,interview,huihut/interview,huihut,"📚 C/C++ 技术面试基础知识总结，包括语言、程序库、数据结构、算法、系统、网络、链接装载库等知识及面试经验、招聘、内推等信息。This repository is a summary of the basic knowledge of recruiting job seekers and beginners in the direction of C/C++ technology, including language, program library, data structure, algorithm, system, network, link loading library, interview experience, recruitment, recommendation, etc.",C++,36511,8080,1,2018-02-09T09:49:48Z,2025-08-10T16:39:56Z,https://github.com/huihut/interview,https://interview.huihut.com,Other,5708,False,False
28,desktop,zen-browser/desktop,zen-browser,Welcome to a calmer internet,C++,35062,1008,435,2024-03-28T00:05:55Z,2025-08-11T02:03:36Z,https://github.com/zen-browser/desktop,https://zen-browser.app,Mozilla Public License 2.0,5894748,False,False
29,caffe,BVLC/caffe,BVLC,Caffe: a fast open framework for deep learning.,C++,34475,18621,1177,2013-09-12T18:39:48Z,2025-08-10T15:14:32Z,https://github.com/BVLC/caffe,http://caffe.berkeleyvision.org/,Other,76170,False,False
30,aseprite,aseprite/aseprite,aseprite,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)",C++,33231,7255,1828,2014-08-19T23:44:50Z,2025-08-11T01:36:18Z,https://github.com/aseprite/aseprite,https://www.aseprite.org,,43851,False,False
31,carbon-lang,carbon-language/carbon-lang,carbon-language,"Carbon Language's main repository: documents, design, implementation, and related tools. (NOTE: Carbon Language is experimental; see README)",C++,33124,1503,175,2020-04-27T21:45:16Z,2025-08-11T00:32:14Z,https://github.com/carbon-language/carbon-lang,http://docs.carbon-lang.dev/,Other,67704,False,False
32,openpose,CMU-Perceptual-Computing-Lab/openpose,CMU-Perceptual-Computing-Lab,"OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation",C++,32884,7994,357,2017-04-24T14:06:31Z,2025-08-10T23:29:13Z,https://github.com/CMU-Perceptual-Computing-Lab/openpose,https://cmu-perceptual-computing-lab.github.io/openpose,Other,86496,False,False
33,C-Plus-Plus,TheAlgorithms/C-Plus-Plus,TheAlgorithms,"Collection of various algorithms in mathematics, machine learning, computer science and physics implemented in C++ for educational purposes.",C++,32559,7470,39,2016-07-16T10:19:45Z,2025-08-10T17:34:45Z,https://github.com/TheAlgorithms/C-Plus-Plus,https://thealgorithms.github.io/C-Plus-Plus,MIT License,134848,False,False
34,qBittorrent,qbittorrent/qBittorrent,qbittorrent,qBittorrent BitTorrent client,C++,32470,4320,2323,2012-02-04T09:37:46Z,2025-08-11T00:57:49Z,https://github.com/qbittorrent/qBittorrent,https://www.qbittorrent.org,Other,277920,False,False
35,serenity,SerenityOS/serenity,SerenityOS,The Serenity Operating System 🐞,C++,32180,3269,738,2018-12-02T19:28:41Z,2025-08-10T23:33:45Z,https://github.com/SerenityOS/serenity,https://serenityos.org,"BSD 2-Clause ""Simplified"" License",237258,False,False
36,duckdb,duckdb/duckdb,duckdb,DuckDB is an analytical in-process SQL database management system,C++,31523,2487,549,2018-06-26T15:04:45Z,2025-08-10T22:54:54Z,https://github.com/duckdb/duckdb,http://www.duckdb.org,MIT License,365262,False,False
37,mediapipe,google-ai-edge/mediapipe,google-ai-edge,"Cross-platform, customizable ML solutions for live and streaming media.",C++,30954,5486,597,2019-06-13T19:16:41Z,2025-08-10T19:29:22Z,https://github.com/google-ai-edge/mediapipe,https://ai.google.dev/edge/mediapipe,Apache License 2.0,604443,False,False
38,calculator,microsoft/calculator,microsoft,Windows Calculator: A simple yet powerful calculator that ships with Windows,C++,30531,5629,415,2019-01-28T17:55:49Z,2025-08-10T18:11:00Z,https://github.com/microsoft/calculator,,MIT License,39624,False,False
39,rocksdb,facebook/rocksdb,facebook,"A library that provides an embeddable, persistent key-value store for fast storage.",C++,30247,6572,1249,2012-11-30T06:16:18Z,2025-08-10T19:54:01Z,https://github.com/facebook/rocksdb,http://rocksdb.org,GNU General Public License v2.0,229522,False,False
40,folly,facebook/folly,facebook,An open-source C++ library developed and used at Facebook.,C++,29666,5749,394,2012-06-01T20:49:04Z,2025-08-11T00:12:49Z,https://github.com/facebook/folly,,Apache License 2.0,49805,False,False
41,WSL,microsoft/WSL,microsoft,Windows Subsystem for Linux,C++,29512,1443,1047,2016-04-06T17:32:56Z,2025-08-11T01:51:49Z,https://github.com/microsoft/WSL,https://wsl.dev/,MIT License,28030,False,False
42,phantomjs,ariya/phantomjs,ariya,Scriptable Headless Browser,C++,29477,5742,14,2010-12-27T08:18:58Z,2025-08-10T03:09:52Z,https://github.com/ariya/phantomjs,http://phantomjs.org,"BSD 3-Clause ""New"" or ""Revised"" License",164709,False,True
43,Hyprland,hyprwm/Hyprland,hyprwm,"Hyprland is an independent, highly customizable, dynamic tiling Wayland compositor that doesn't sacrifice on its looks.",C++,29258,1251,103,2022-03-16T19:49:13Z,2025-08-11T01:46:54Z,https://github.com/hyprwm/Hyprland,https://hypr.land,"BSD 3-Clause ""New"" or ""Revised"" License",71325,False,False
44,dragonfly,dragonflydb/dragonfly,dragonflydb,A modern replacement for Redis and Memcached,C++,28678,1069,287,2021-12-11T10:00:42Z,2025-08-10T18:15:11Z,https://github.com/dragonflydb/dragonfly,https://www.dragonflydb.io/,Other,17339,False,False
45,tdesktop,telegramdesktop/tdesktop,telegramdesktop,Telegram Desktop messaging app,C++,28239,5749,909,2014-05-02T12:36:31Z,2025-08-11T02:13:00Z,https://github.com/telegramdesktop/tdesktop,https://desktop.telegram.org/,Other,249862,False,False
46,Sunshine,LizardByte/Sunshine,LizardByte,Self-hosted game stream host for Moonlight.,C++,27986,1310,117,2021-12-15T23:38:57Z,2025-08-11T02:11:23Z,https://github.com/LizardByte/Sunshine,http://app.lizardbyte.dev/Sunshine/,GNU General Public License v3.0,54875,False,False
47,flameshot,flameshot-org/flameshot,flameshot-org,Powerful yet simple to use screenshot software :desktop_computer: :camera_flash:,C++,27477,1744,713,2017-05-10T19:44:51Z,2025-08-10T22:51:15Z,https://github.com/flameshot-org/flameshot,https://flameshot.org,GNU General Public License v3.0,24951,False,False
48,srs,ossrs/srs,ossrs,"SRS is a simple, high-efficiency, real-time media server supporting RTMP, WebRTC, HLS, HTTP-FLV, HTTP-TS, SRT, MPEG-DASH, and GB28181.",C++,27437,5552,274,2015-04-29T06:59:32Z,2025-08-11T01:42:11Z,https://github.com/ossrs/srs,https://ossrs.io,MIT License,257845,False,False
49,mongo,mongodb/mongo,mongodb,The MongoDB Database,C++,27418,5668,81,2009-01-15T16:15:18Z,2025-08-10T17:44:21Z,https://github.com/mongodb/mongo,https://www.mongodb.com/,Other,1195049,False,False
50,Proton,ValveSoftware/Proton,ValveSoftware,Compatibility tool for Steam Play based on Wine and additional components,C++,27386,1194,4749,2018-03-13T18:45:27Z,2025-08-11T01:58:20Z,https://github.com/ValveSoftware/Proton,,Other,150412,False,False
51,taichi,taichi-dev/taichi,taichi-dev,"Productive, portable, and performant GPU programming in Python.",C++,27370,2356,892,2016-11-24T10:00:05Z,2025-08-11T00:12:31Z,https://github.com/taichi-dev/taichi,https://taichi-lang.org,Apache License 2.0,60253,False,False
52,xgboost,dmlc/xgboost,dmlc,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow",C++,27215,8794,471,2014-02-06T17:28:03Z,2025-08-11T01:55:13Z,https://github.com/dmlc/xgboost,https://xgboost.readthedocs.io/,Apache License 2.0,34546,False,False
53,spdlog,gabime/spdlog,gabime,Fast C++ logging library.,C++,27005,4873,58,2014-11-01T01:28:53Z,2025-08-11T00:37:33Z,https://github.com/gabime/spdlog,,Other,41895,False,False
54,rethinkdb,rethinkdb/rethinkdb,rethinkdb,The open-source database for the realtime web.,C++,26915,1851,1353,2012-10-30T05:37:47Z,2025-08-10T09:46:29Z,https://github.com/rethinkdb/rethinkdb,https://rethinkdb.com,Other,281061,False,False
55,emscripten,emscripten-core/emscripten,emscripten-core,Emscripten: An LLVM-to-WebAssembly Compiler,C++,26728,3416,2315,2011-02-12T05:23:30Z,2025-08-10T23:41:49Z,https://github.com/emscripten-core/emscripten,,Other,256277,False,False
56,DeepSpeech,mozilla/DeepSpeech,mozilla,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices ranging from a Raspberry Pi 4 to high power GPU servers.",C++,26555,4073,151,2016-06-02T15:04:53Z,2025-08-10T10:04:07Z,https://github.com/mozilla/DeepSpeech,,Mozilla Public License 2.0,50588,False,True
57,cmder,cmderdev/cmder,cmderdev,Lovely console emulator package for Windows,C++,26507,2065,55,2013-07-09T07:44:22Z,2025-08-10T03:17:03Z,https://github.com/cmderdev/cmder,https://cmder.app,MIT License,3232,False,False
58,envoy,envoyproxy/envoy,envoyproxy,Cloud-native high-performance edge/middle/service proxy,C++,26382,5046,1711,2016-08-08T15:07:24Z,2025-08-11T01:47:12Z,https://github.com/envoyproxy/envoy,https://www.envoyproxy.io,Apache License 2.0,255197,False,False
59,btop,aristocratos/btop,aristocratos,A monitor of resources,C++,26237,782,417,2021-05-06T18:40:21Z,2025-08-11T02:11:22Z,https://github.com/aristocratos/btop,,Apache License 2.0,9251,False,False
60,apollo,ApolloAuto/apollo,ApolloAuto,An open autonomous driving platform,C++,25898,9804,1006,2017-07-04T19:03:31Z,2025-08-10T17:36:02Z,https://github.com/ApolloAuto/apollo,,Apache License 2.0,3321202,False,False
61,FreeCAD,FreeCAD/FreeCAD,FreeCAD,"Official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",C++,25771,4718,3186,2012-09-09T08:25:02Z,2025-08-10T23:59:49Z,https://github.com/FreeCAD/FreeCAD,https://www.freecad.org,Other,2201129,False,False
62,QtScrcpy,barry-ran/QtScrcpy,barry-ran,Android real-time display control software,C++,25465,3145,570,2019-06-23T04:12:17Z,2025-08-11T02:08:33Z,https://github.com/barry-ran/QtScrcpy,https://blog.csdn.net/rankun1/article/details/87970523,Apache License 2.0,43123,False,False
63,notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,notepad-plus-plus,Notepad++ official repository,C++,25381,4905,2695,2015-03-28T00:05:08Z,2025-08-11T02:10:43Z,https://github.com/notepad-plus-plus/notepad-plus-plus,https://notepad-plus-plus.org/,Other,295658,False,False
64,shadPS4,shadps4-emu/shadPS4,shadps4-emu,"PlayStation 4 emulator for Windows, Linux and macOS written in C++",C++,25378,1648,146,2022-10-24T09:48:37Z,2025-08-11T01:56:27Z,https://github.com/shadps4-emu/shadPS4,https://shadps4.net/,GNU General Public License v2.0,43367,False,False
65,modern-cpp-tutorial,changkun/modern-cpp-tutorial,changkun,📚 Modern C++ Tutorial: C++11/14/17/20 On the Fly | https://changkun.de/modern-cpp/,C++,25005,3063,21,2016-08-19T14:39:15Z,2025-08-11T01:39:19Z,https://github.com/changkun/modern-cpp-tutorial,https://changkun.de/modern-cpp/,MIT License,39333,False,False
66,solidity,ethereum/solidity,ethereum,"Solidity, the Smart Contract Programming Language",C++,24958,6156,618,2015-08-17T12:27:26Z,2025-08-10T23:01:25Z,https://github.com/ethereum/solidity,https://soliditylang.org,GNU General Public License v3.0,79558,False,False
67,winget-cli,microsoft/winget-cli,microsoft,"WinGet is the Windows Package Manager. This project includes a CLI (Command Line Interface), PowerShell modules, and a COM (Component Object Model) API (Application Programming Interface).",C++,24619,1592,1202,2019-07-16T22:16:49Z,2025-08-10T21:13:21Z,https://github.com/microsoft/winget-cli,https://learn.microsoft.com/windows/package-manager/,MIT License,42115,False,False
68,flatbuffers,google/flatbuffers,google,FlatBuffers: Memory Efficient Serialization Library,C++,24595,3380,155,2014-05-19T18:33:01Z,2025-08-11T01:37:08Z,https://github.com/google/flatbuffers,https://flatbuffers.dev/,Apache License 2.0,21652,False,False
69,v8,v8/v8,v8,The official mirror of the V8 Git repository,C++,24354,4137,20,2014-09-24T15:24:30Z,2025-08-11T02:00:02Z,https://github.com/v8/v8,https://chromium.googlesource.com/v8/v8.git,Other,1117539,False,False
70,typesense,typesense/typesense,typesense,"Open Source alternative to Algolia + Pinecone and an Easier-to-Use alternative to ElasticSearch ⚡ 🔍 ✨ Fast, typo tolerant, in-memory fuzzy Search Engine for building delightful search experiences",C++,24125,797,680,2017-01-18T08:01:47Z,2025-08-11T01:34:27Z,https://github.com/typesense/typesense,https://typesense.org,GNU General Public License v3.0,13325,False,False
71,keepassxc,keepassxreboot/keepassxc,keepassxreboot,KeePassXC is a cross-platform community-driven port of the Windows application “Keepass Password Safe”.,C++,23857,1605,758,2016-02-28T15:52:40Z,2025-08-11T02:00:21Z,https://github.com/keepassxreboot/keepassxc,https://keepassxc.org/,Other,71297,False,False
72,RedisDesktopManager,redis/RedisDesktopManager,redis,,C++,23146,3267,64,2013-08-05T07:51:08Z,2025-08-10T03:15:29Z,https://github.com/redis/RedisDesktopManager,https://resp.app,Other,78590,False,False
73,Paddle,PaddlePaddle/Paddle,PaddlePaddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,23127,5783,1810,2016-08-15T06:59:08Z,2025-08-11T01:48:46Z,https://github.com/PaddlePaddle/Paddle,http://www.paddlepaddle.org/,Apache License 2.0,509169,False,False
74,llamafile,Mozilla-Ocho/llamafile,Mozilla-Ocho,Distribute and run LLMs with a single file.,C++,22941,1203,173,2023-09-10T21:12:32Z,2025-08-10T18:32:53Z,https://github.com/Mozilla-Ocho/llamafile,https://llamafile.ai,Other,24417,False,False
75,sqlitebrowser,sqlitebrowser/sqlitebrowser,sqlitebrowser,"Official home of the DB Browser for SQLite (DB4S) project. Previously known as ""SQLite Database Browser"" and ""Database Browser for SQLite"". Website at: ",C++,22753,2232,779,2014-05-04T01:54:44Z,2025-08-11T00:45:33Z,https://github.com/sqlitebrowser/sqlitebrowser,https://sqlitebrowser.org,Other,35038,False,False
76,osquery,osquery/osquery,osquery,"SQL powered operating system instrumentation, monitoring, and analytics.",C++,22636,2517,650,2014-07-29T20:27:33Z,2025-08-11T02:08:11Z,https://github.com/osquery/osquery,https://osquery.io,Other,27175,False,False
77,tinyrenderer,ssloy/tinyrenderer,ssloy,A brief computer graphics / rendering course,C++,22357,2121,29,2015-01-17T16:46:01Z,2025-08-10T16:46:48Z,https://github.com/ssloy/tinyrenderer,https://github.com/ssloy/tinyrenderer/wiki,Other,64026,False,False
78,fmt,fmtlib/fmt,fmtlib,A modern formatting library,C++,22190,2678,12,2012-12-07T16:26:46Z,2025-08-11T00:23:31Z,https://github.com/fmtlib/fmt,https://fmt.dev,Other,16744,False,False
79,ncnn,Tencent/ncnn,Tencent,ncnn is a high-performance neural network inference framework optimized for the mobile platform,C++,21901,4307,1134,2017-06-30T10:55:37Z,2025-08-10T10:50:54Z,https://github.com/Tencent/ncnn,,Other,31149,False,False
80,mlx,ml-explore/mlx,ml-explore,MLX: An array framework for Apple silicon,C++,21887,1312,155,2023-11-28T23:33:45Z,2025-08-10T23:06:51Z,https://github.com/ml-explore/mlx,https://ml-explore.github.io/mlx/,MIT License,61576,False,False
81,chromium,chromium/chromium,chromium,The official GitHub mirror of the Chromium source,C++,21404,7850,124,2018-02-05T20:55:32Z,2025-08-11T01:30:33Z,https://github.com/chromium/chromium,https://chromium.googlesource.com/chromium/src/,"BSD 3-Clause ""New"" or ""Revised"" License",56657415,False,False
82,CnC_Remastered_Collection,electronicarts/CnC_Remastered_Collection,electronicarts,Command & Conquer: Remastered Collection,C++,21180,5411,0,2020-03-30T17:48:04Z,2025-08-10T10:43:04Z,https://github.com/electronicarts/CnC_Remastered_Collection,https://store.steampowered.com/app/1213210/Command__Conquer_Remastered_Collection/,Other,8446,False,True
83,simdjson,simdjson/simdjson,simdjson,"Parsing gigabytes of JSON per second : used by Facebook/Meta Velox, the Node.js runtime, ClickHouse, WatermelonDB, Apache Doris, Milvus, StarRocks",C++,21032,1099,137,2018-03-23T00:49:18Z,2025-08-10T22:54:41Z,https://github.com/simdjson/simdjson,https://simdjson.org,Apache License 2.0,71522,False,False
84,mxnet,apache/mxnet,apache,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler; for Python, R, Julia, Scala, Go, Javascript and more",C++,20816,6759,2009,2015-04-30T16:21:15Z,2025-08-10T17:31:22Z,https://github.com/apache/mxnet,https://mxnet.apache.org,Apache License 2.0,101275,False,True
85,smartknob,scottbez1/smartknob,scottbez1,Haptic input knob with software-defined endstops and virtual detents,C++,20714,1184,66,2021-10-24T03:48:44Z,2025-08-09T16:46:50Z,https://github.com/scottbez1/smartknob,https://www.youtube.com/watch?v=ip641WmY4pA,Other,15114,False,False
86,Karabiner-Elements,pqrs-org/Karabiner-Elements,pqrs-org,Karabiner-Elements is a powerful tool for customizing keyboards on macOS,C++,20496,870,1247,2016-07-11T04:57:55Z,2025-08-10T16:30:20Z,https://github.com/pqrs-org/Karabiner-Elements,https://karabiner-elements.pqrs.org/,The Unlicense,112026,False,False
87,xbmc,xbmc/xbmc,xbmc,"Kodi is an award-winning free and open source home theater/media center software and entertainment hub for digital media. With its beautiful interface and powerful skinning engine, it's available for Android, BSD, Linux, macOS, iOS, tvOS and Windows.",C++,19725,6413,455,2011-01-03T21:18:51Z,2025-08-11T00:54:06Z,https://github.com/xbmc/xbmc,https://kodi.tv/,Other,1631545,False,False
88,Catch2,catchorg/Catch2,catchorg,"A modern, C++-native, test framework for unit-tests, TDD and BDD - using C++14, C++17 and later (C++11 support is in v2.x branch, and C++03 on the Catch1.x branch)",C++,19661,3126,416,2010-11-08T18:22:56Z,2025-08-10T13:44:53Z,https://github.com/catchorg/Catch2,https://discord.gg/4CWS9zD,Boost Software License 1.0,28962,False,False
89,deskflow,deskflow/deskflow,deskflow,Share a single keyboard and mouse between multiple computers.,C++,19492,4131,218,2014-10-12T23:18:57Z,2025-08-11T02:11:41Z,https://github.com/deskflow/deskflow,https://deskflow.org,GNU General Public License v2.0,449505,False,False
90,trojan,trojan-gfw/trojan,trojan-gfw,An unidentifiable mechanism that helps you bypass GFW.,C++,19375,3046,94,2017-10-21T16:07:42Z,2025-08-10T22:10:18Z,https://github.com/trojan-gfw/trojan,https://trojan-gfw.github.io/trojan/,GNU General Public License v3.0,927,False,False
91,3d-game-shaders-for-beginners,lettier/3d-game-shaders-for-beginners,lettier,"🎮 A step-by-step guide to implementing SSAO, depth of field, lighting, normal mapping, and more for your 3D game.",C++,18990,1452,21,2019-05-12T22:08:45Z,2025-08-11T01:22:58Z,https://github.com/lettier/3d-game-shaders-for-beginners,https://lettier.github.io/3d-game-shaders-for-beginners/index.html,,34817,False,False
92,filament,google/filament,google,"Filament is a real-time physically based rendering engine for Android, iOS, Windows, Linux, macOS, and WebGL2",C++,18731,2008,197,2018-08-03T17:26:00Z,2025-08-10T21:41:10Z,https://github.com/google/filament,https://google.github.io/filament/,Apache License 2.0,1026774,False,False
93,swoole-src,swoole/swoole-src,swoole,🚀 Coroutine-based concurrency library for PHP,C++,18720,3163,91,2012-07-21T13:49:59Z,2025-08-11T00:36:05Z,https://github.com/swoole/swoole-src,https://www.swoole.com,Apache License 2.0,53858,False,False
94,cocos2d-x,cocos2d/cocos2d-x,cocos2d,"Cocos2d-x is a suite of open-source, cross-platform, game-development tools utilized by millions of developers across the globe. Its core has evolved to serve as the foundation for Cocos Creator 1.x & 2.x.",C++,18659,7067,1609,2010-11-18T23:17:00Z,2025-08-11T00:04:10Z,https://github.com/cocos2d/cocos2d-x,https://www.cocos.com/en/cocos2d-x,,1051276,False,False
95,weex,alibaba/weex,alibaba,A framework for building Mobile cross-platform UI,C++,18481,2136,65,2016-03-11T10:18:11Z,2025-08-09T19:43:44Z,https://github.com/alibaba/weex,https://weexapp.com/,Apache License 2.0,378453,False,False
96,hhvm,facebook/hhvm,facebook,A virtual machine for executing programs written in Hack.,C++,18463,3049,500,2010-01-02T01:17:06Z,2025-08-11T00:24:38Z,https://github.com/facebook/hhvm,https://hhvm.com,Other,826163,False,False
97,TinyWebServer,qinguoyi/TinyWebServer,qinguoyi,:fire: Linux下C++轻量级WebServer服务器,C++,18461,4129,110,2019-05-29T10:41:34Z,2025-08-11T01:28:14Z,https://github.com/qinguoyi/TinyWebServer,,Apache License 2.0,57302,False,False
98,uWebSockets,uNetworking/uWebSockets,uNetworking,"Simple, secure & standards compliant web server for the most demanding of applications",C++,18160,1812,40,2016-03-21T04:39:40Z,2025-08-10T19:11:00Z,https://github.com/uNetworking/uWebSockets,,Apache License 2.0,4792,False,False
