排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
24,dive,wagoodman/dive,wagoodman,A tool for exploring each layer in a docker image,Go,54404,1991,209,2018-05-13T15:44:01Z,2026-08-03T02:17:53Z,https://github.com/wagoodman/dive,,MIT License,6927,False,False
25,lazydocker,jesseduffield/lazydocker,jesseduffield,The lazier way to manage everything docker,Go,52286,1664,287,2019-05-18T08:53:50Z,2026-08-03T03:13:59Z,https://github.com/jesseduffield/lazydocker,,MIT License,30218,False,False
26,etcd,etcd-io/etcd,etcd-io,Distributed reliable key-value store for the most critical data of a distributed system,Go,52059,10443,298,2013-07-06T21:57:21Z,2026-08-03T03:28:45Z,https://github.com/etcd-io/etcd,https://etcd.io,Apache License 2.0,98521,False,False
27,go-ethereum,ethereum/go-ethereum,ethereum,Go implementation of the Ethereum protocol,Go,51259,22061,397,2013-12-26T13:05:46Z,2026-08-03T00:09:28Z,https://github.com/ethereum/go-ethereum,https://geth.ethereum.org,GNU Lesser General Public License v3.0,238715,False,False
28,alist,AlistGo/alist,AlistGo,"🗂️A file list/WebDAV program that supports multiple storages, powered by Gin and Solidjs. / 一个支持多存储的文件列表/WebDAV程序，使用 Gin 和 Solidjs。",Go,49984,7943,565,2020-12-23T17:40:29Z,2026-08-03T00:43:15Z,https://github.com/AlistGo/alist,https://alistgo.com,GNU Affero General Public License v3.0,6603,False,False
29,terraform,hashicorp/terraform,hashicorp,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,49379,10592,1915,2014-03-13T22:25:48Z,2026-08-03T02:30:07Z,https://github.com/hashicorp/terraform,http://developer.hashicorp.com/terraform,Other,356734,False,False
30,LocalAI,mudler/LocalAI,mudler,"LocalAI is the open-source AI engine. Run any model - LLMs, vision, voice, image, video - on any hardware. No GPU required.",Go,48149,4336,151,2023-03-18T22:58:02Z,2026-08-03T03:03:36Z,https://github.com/mudler/LocalAI,https://localai.io,MIT License,90326,False,False
31,gogs,gogs/gogs,gogs,The painless way to host your own Git service,Go,47713,5075,1007,2014-02-12T01:57:08Z,2026-08-03T02:17:56Z,https://github.com/gogs/gogs,https://gogs.io,MIT License,212358,False,False
32,nvm-windows,coreybutler/nvm-windows,coreybutler,A node.js version management utility for Windows. Ironically written in Go.,Go,47211,3857,83,2014-09-20T16:37:28Z,2026-08-03T03:19:47Z,https://github.com/coreybutler/nvm-windows,,MIT License,32685,False,False
33,v2ray-core,v2ray/v2ray-core,v2ray,A platform for building proxies to bypass network restrictions.,Go,46940,8830,17,2015-09-04T11:42:53Z,2026-08-03T02:47:23Z,https://github.com/v2ray/v2ray-core,https://www.v2ray.com/,MIT License,55173,False,False
34,CLIProxyAPI,router-for-me/CLIProxyAPI,router-for-me,"Wrap Antigravity, ChatGPT Codex, Claude Code, Grok Build as an OpenAI/Gemini/Claude/Codex compatible API service, allowing you to enjoy the free Gemini 3.1 Pro, GPT 5.6 Series, Grok 4.5, Claude model through API",Go,46005,7144,369,2025-07-01T19:43:27Z,2026-08-03T03:18:27Z,https://github.com/router-for-me/CLIProxyAPI,,MIT License,22818,False,False
35,cli,cli/cli,cli,GitHub’s official command line tool,Go,45605,8807,1043,2019-10-03T15:24:53Z,2026-08-03T03:10:09Z,https://github.com/cli/cli,https://cli.github.com,MIT License,78429,False,False
36,milvus,milvus-io/milvus,milvus-io,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search",Go,45470,4154,1165,2019-09-16T06:43:43Z,2026-08-03T02:55:44Z,https://github.com/milvus-io/milvus,https://milvus.io,Apache License 2.0,317050,False,False
37,cobra,spf13/cobra,spf13,A Commander for modern Go CLI interactions,Go,44368,3193,421,2013-09-03T20:40:26Z,2026-08-03T03:29:38Z,https://github.com/spf13/cobra,https://cobra.dev,Apache License 2.0,2107,False,False
38,3x-ui,MHSanaei/3x-ui,MHSanaei,"Xray panel supporting multi-protocol multi-user expire day & traffic & IP limit (Vmess, Vless, Trojan, ShadowSocks, Wireguard, Hysteria, Tunnel, Mixed, HTTP, Tun, MTProto) ",Go,44139,8495,109,2023-02-09T19:16:57Z,2026-08-03T02:50:49Z,https://github.com/MHSanaei/3x-ui,https://docs.sanaei.dev/,GNU General Public License v3.0,56181,False,False
39,new-api,QuantumNous/new-api,QuantumNous,"A unified AI model hub for aggregation & distribution. It supports cross-converting various LLMs into OpenAI-compatible, Claude-compatible, or Gemini-compatible formats. A centralized gateway for personal and enterprise model management. 🍥",Go,44121,10371,1168,2023-11-10T19:33:36Z,2026-08-03T03:28:42Z,https://github.com/QuantumNous/new-api,https://www.newapi.ai,GNU Affero General Public License v3.0,62627,False,False
40,bubbletea,charmbracelet/bubbletea,charmbracelet,A powerful little TUI framework 🏗,Go,44116,1282,203,2020-01-10T21:04:03Z,2026-08-03T01:23:00Z,https://github.com/charmbracelet/bubbletea,,MIT License,5878,False,False
41,build-web-application-with-golang,astaxie/build-web-application-with-golang,astaxie,A golang ebook intro how to build a web with golang,Go,43916,10434,138,2012-08-02T11:49:35Z,2026-08-02T10:22:58Z,https://github.com/astaxie/build-web-application-with-golang,,"BSD 3-Clause ""New"" or ""Revised"" License",38293,False,False
42,multica,multica-ai/multica,multica-ai,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",Go,43307,5498,1191,2026-01-13T17:59:46Z,2026-08-03T03:29:49Z,https://github.com/multica-ai/multica,https://multica.ai,Other,100147,False,False
43,Fabric,danielmiessler/Fabric,danielmiessler,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,43296,4220,58,2024-01-03T23:18:31Z,2026-08-03T03:22:37Z,https://github.com/danielmiessler/Fabric,https://danielmiessler.com/p/fabric-origin-story,MIT License,155270,False,False
44,headscale,juanfont/headscale,juanfont,"An open source, self-hosted implementation of the Tailscale control server",Go,42414,2438,133,2020-06-21T09:21:05Z,2026-08-03T01:40:35Z,https://github.com/juanfont/headscale,,"BSD 3-Clause ""New"" or ""Revised"" License",56115,False,False
45,Xray-core,XTLS/Xray-core,XTLS,"Xray, Penetrates Everything. Also the best v2ray-core. Where the magic happens. An open platform for various uses.",Go,40834,5743,71,2020-11-09T11:23:10Z,2026-08-03T03:20:54Z,https://github.com/XTLS/Xray-core,https://t.me/projectXray,Mozilla Public License 2.0,30993,False,False
46,tidb,pingcap/tidb,pingcap,"TiDB is built for agentic workloads that grow unpredictably, with ACID guarantees and native support for transactions, analytics, and vector search. No data silos. No noisy neighbors. No infrastructure ceiling.",Go,40376,6228,6736,2015-09-06T04:01:52Z,2026-08-03T03:05:52Z,https://github.com/pingcap/tidb,https://www.tidb.io/,Apache License 2.0,726465,False,False
47,fiber,gofiber/fiber,gofiber,⚡️ Express inspired web framework written in Go,Go,40038,2021,38,2020-01-16T03:59:20Z,2026-08-02T22:36:18Z,https://github.com/gofiber/fiber,https://gofiber.io,MIT License,77199,False,False
48,photoprism,photoprism/photoprism,photoprism,AI-Powered Photos App 🌈💎✨,Go,40026,2317,439,2018-01-27T12:00:15Z,2026-08-03T02:30:27Z,https://github.com/photoprism/photoprism,https://www.photoprism.app,Other,376962,False,False
49,esbuild,evanw/esbuild,evanw,An extremely fast bundler for the web,Go,40008,1329,634,2016-06-14T16:08:50Z,2026-08-03T01:15:07Z,https://github.com/evanw/esbuild,https://esbuild.github.io/,MIT License,20481,False,False
50,gorm,go-gorm/gorm,go-gorm,"The fantastic ORM library for Golang, aims to be developer friendly",Go,39895,4173,514,2013-10-25T08:31:38Z,2026-08-03T02:35:35Z,https://github.com/go-gorm/gorm,https://gorm.io,MIT License,4827,False,False
51,croc,schollz/croc,schollz,Easily and securely send things from one computer to another :crocodile: :package:,Go,39276,1554,7,2017-10-17T15:20:18Z,2026-08-03T02:47:07Z,https://github.com/schollz/croc,https://getcroc.com,MIT License,37896,False,False
52,istio,istio/istio,istio,"Connect, secure, control, and observe services.",Go,38324,8361,492,2016-11-18T23:57:21Z,2026-08-03T03:21:19Z,https://github.com/istio/istio,https://istio.io,Apache License 2.0,301636,False,False
53,compose,docker/compose,docker,Define and run multi-container applications with Docker,Go,37939,5780,97,2013-12-09T11:40:58Z,2026-08-03T03:30:36Z,https://github.com/docker/compose,https://docs.docker.com/compose/,Apache License 2.0,28294,False,False
54,harness,harness/harness,harness,"Harness Open Source is an end-to-end developer platform with Source Control Management, CI/CD Pipelines, Hosted Developer Environments, and Artifact Registries.",Go,37611,3299,103,2014-02-07T07:54:44Z,2026-08-03T03:14:17Z,https://github.com/harness/harness,https://www.harness.io/open-source,Apache License 2.0,60130,False,False
55,trivy,aquasecurity/trivy,aquasecurity,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",Go,37212,565,234,2019-04-11T01:01:07Z,2026-08-03T02:42:33Z,https://github.com/aquasecurity/trivy,https://trivy.dev,Apache License 2.0,938202,False,False
56,CasaOS,IceWhaleTech/CasaOS,IceWhaleTech,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system.",Go,36956,2170,826,2021-09-26T02:33:09Z,2026-08-03T02:30:46Z,https://github.com/IceWhaleTech/CasaOS,https://casaos.zimaspace.com,Apache License 2.0,182856,False,False
57,sing-box,SagerNet/sing-box,SagerNet,The universal proxy platform,Go,36660,4390,288,2022-06-30T13:27:22Z,2026-08-03T03:17:35Z,https://github.com/SagerNet/sing-box,https://sing-box.sagernet.org/,Other,23250,False,False
58,1Panel,1Panel-dev/1Panel,1Panel-dev,"🔥 1Panel is a modern, open-source VPS control panel — and the only one with native AI agent support. Run Ollama models, deploy OpenClaw agents, and manage your entire server stack from one clean web interface.",Go,36410,3279,266,2022-07-19T15:44:52Z,2026-08-03T03:19:42Z,https://github.com/1Panel-dev/1Panel,https://1panel.pro,GNU General Public License v3.0,107329,False,False
59,glance,glanceapp/glance,glanceapp,A self-hosted dashboard that puts all your feeds in one place,Go,36104,1394,343,2024-04-27T18:55:38Z,2026-08-03T02:39:00Z,https://github.com/glanceapp/glance,,GNU Affero General Public License v3.0,20153,False,False
60,vault,hashicorp/vault,hashicorp,"A tool for secrets management, encryption as a service, and privileged access management",Go,36049,4727,1417,2015-02-25T00:15:59Z,2026-08-03T02:32:31Z,https://github.com/hashicorp/vault,https://developer.hashicorp.com/vault,Other,356861,False,False
61,filebrowser,filebrowser/filebrowser,filebrowser,"File Browser provides a file managing interface within a specified directory and it can be used to upload, delete, preview and edit your files.",Go,35743,3989,1,2015-09-11T21:21:58Z,2026-08-03T02:27:49Z,https://github.com/filebrowser/filebrowser,,Apache License 2.0,24323,False,False
62,wails,wailsapp/wails,wailsapp,Create beautiful applications using Go,Go,35660,1785,294,2018-12-15T23:14:06Z,2026-08-03T02:39:15Z,https://github.com/wailsapp/wails,https://wails.io,MIT License,444095,False,False
63,sub2api,Wei-Shaw/sub2api,Wei-Shaw,Sub2API 一站式开源中转服务，让 Claude、Openai 、Gemini、Grok订阅统一接入，支持拼车共享，更高效分摊成本，原生工具无缝使用。,Go,35632,7308,2447,2025-12-18T02:26:18Z,2026-08-03T03:28:49Z,https://github.com/Wei-Shaw/sub2api,,GNU Lesser General Public License v3.0,89281,False,False
64,restic,restic/restic,restic,"Fast, secure, efficient backup program",Go,35311,1825,552,2014-04-27T14:07:58Z,2026-08-03T03:09:25Z,https://github.com/restic/restic,https://restic.net,"BSD 2-Clause ""Simplified"" License",71789,False,False
65,the-way-to-go_ZH_CN,unknwon/the-way-to-go_ZH_CN,unknwon,《The Way to Go》中文译本，中文正式名《Go 入门指南》,Go,35052,8496,45,2013-03-24T17:18:38Z,2026-08-02T17:54:46Z,https://github.com/unknwon/the-way-to-go_ZH_CN,,,12602,False,False
66,tailscale,tailscale/tailscale,tailscale,"The easiest, most secure way to use WireGuard and 2FA.",Go,34727,2966,4388,2020-01-31T22:00:03Z,2026-08-03T02:42:44Z,https://github.com/tailscale/tailscale,https://tailscale.com,"BSD 3-Clause ""New"" or ""Revised"" License",84811,False,False
67,v2ray-core,v2fly/v2ray-core,v2fly,A platform for building proxies to bypass network restrictions.,Go,34424,5079,38,2019-04-15T10:05:54Z,2026-08-03T03:15:11Z,https://github.com/v2fly/v2ray-core,https://v2fly.org,MIT License,69373,False,False
68,k9s,derailed/k9s,derailed,🐶 Kubernetes CLI To Manage Your Clusters In Style!,Go,34258,2237,137,2019-01-25T18:46:02Z,2026-08-02T21:32:46Z,https://github.com/derailed/k9s,https://k9scli.io,Apache License 2.0,65321,False,False
69,nps,ehang-io/nps,ehang-io,"一款轻量级、高性能、功能强大的内网穿透代理服务器。支持tcp、udp、socks5、http等几乎所有流量转发，可用来访问内网网站、本地支付接口调试、ssh访问、远程桌面，内网dns解析、内网socks5代理等等……，并带有功能强大的web管理端。a lightweight, high-performance, powerful intranet penetration proxy server, with a powerful web management terminal.",Go,34150,6074,525,2018-11-04T13:22:51Z,2026-08-03T03:20:52Z,https://github.com/ehang-io/nps,https://ehang.io/nps/documents,GNU General Public License v3.0,9168,False,False
70,seaweedfs,seaweedfs/seaweedfs,seaweedfs,"SeaweedFS is a distributed storage system for object storage (S3), file systems, and Iceberg tables, designed to handle billions of files with O(1) disk access and effortless horizontal scaling.",Go,33867,2932,746,2014-07-14T16:41:37Z,2026-08-03T00:59:52Z,https://github.com/seaweedfs/seaweedfs,https://seaweedfs.com,Apache License 2.0,210083,False,False
71,LeetCode-Go,halfrost/LeetCode-Go,halfrost,"✅ Solutions to LeetCode by Go, 100% test coverage, runtime beats 100% | LeetCode 题解",Go,33788,5720,1,2017-07-18T00:06:14Z,2026-08-03T02:43:09Z,https://github.com/halfrost/LeetCode-Go,https://books.halfrost.com/leetcode,MIT License,42886,False,False
72,k3s,k3s-io/k3s,k3s-io,Lightweight Kubernetes,Go,33628,2693,68,2018-05-31T01:37:46Z,2026-08-03T02:50:01Z,https://github.com/k3s-io/k3s,https://k3s.io,Apache License 2.0,591484,False,False
73,go-zero,zeromicro/go-zero,zeromicro,A cloud-native Go microservices framework with cli tool for productivity.,Go,33232,4312,260,2020-08-07T15:37:57Z,2026-08-03T01:04:36Z,https://github.com/zeromicro/go-zero,https://go-zero.dev,MIT License,33035,False,False
74,ntfy,binwiederhier/ntfy,binwiederhier,Send push notifications to your phone or desktop using PUT/POST,Go,32773,1484,362,2021-10-23T19:25:32Z,2026-08-03T02:35:30Z,https://github.com/binwiederhier/ntfy,https://ntfy.sh,Apache License 2.0,42821,False,False
75,echo,labstack/echo,labstack,"High performance, minimalist Go web framework",Go,32589,2352,29,2015-03-01T17:43:01Z,2026-08-03T02:35:03Z,https://github.com/labstack/echo,https://echo.labstack.com,MIT License,6705,False,False
76,podman,podman-container-tools/podman,podman-container-tools,Podman: A tool for managing OCI containers and pods.,Go,32439,3258,1127,2017-11-01T15:01:27Z,2026-08-02T19:24:16Z,https://github.com/podman-container-tools/podman,https://podman.io,Apache License 2.0,186658,False,False
77,beego,beego/beego,beego,"beego is an open-source, high-performance web framework for the Go programming language.",Go,32410,5577,20,2012-02-29T02:32:08Z,2026-08-02T02:15:54Z,https://github.com/beego/beego,,Other,12084,False,False
78,cockroach,cockroachdb/cockroach,cockroachdb,"CockroachDB — the cloud native, distributed SQL database designed for high availability, effortless scale, and control over data placement.",Go,32344,4081,8197,2014-02-06T00:18:47Z,2026-08-02T20:54:53Z,https://github.com/cockroachdb/cockroach,https://www.cockroachlabs.com,Other,2667101,False,False
79,minikube,kubernetes/minikube,kubernetes,Run Kubernetes locally,Go,32003,5280,518,2016-04-15T22:38:35Z,2026-08-03T03:05:04Z,https://github.com/kubernetes/minikube,https://minikube.sigs.k8s.io/,Apache License 2.0,303070,False,False
80,github-mcp-server,github/github-mcp-server,github,GitHub's official MCP Server,Go,31908,4703,349,2025-03-04T16:42:04Z,2026-08-03T03:05:44Z,https://github.com/github/github-mcp-server,,MIT License,54783,False,False
81,lux,iawia002/lux,iawia002,👾 Fast and simple video download library and CLI tool written in Go,Go,31583,3314,545,2018-02-24T11:29:03Z,2026-08-03T03:14:07Z,https://github.com/iawia002/lux,,MIT License,2566,False,False
82,k6,grafana/k6,grafana,"A modern load testing tool, using Go and JavaScript",Go,31163,1593,760,2016-03-21T15:30:24Z,2026-08-03T03:22:33Z,https://github.com/grafana/k6,https://grafana.com/oss/k6/,GNU Affero General Public License v3.0,82358,False,False
83,viper,spf13/viper,spf13,Go configuration with fangs,Go,30412,2244,133,2014-04-02T14:33:33Z,2026-08-03T00:10:04Z,https://github.com/spf13/viper,,MIT License,1625,False,False
84,wttr.in,chubin/wttr.in,chubin,:partly_sunny: The right way to check the weather,Go,30225,1259,326,2015-12-26T21:03:43Z,2026-08-03T00:01:42Z,https://github.com/chubin/wttr.in,https://wttr.in,Apache License 2.0,14748,False,False
85,colima,abiosoft/colima,abiosoft,Container runtimes on macOS (and Linux) with minimal setup,Go,30194,595,378,2021-09-04T09:52:22Z,2026-08-03T03:19:20Z,https://github.com/abiosoft/colima,https://colima.run,MIT License,3427,False,False
86,nuclei,projectdiscovery/nuclei,projectdiscovery,"Nuclei is a fast, customizable vulnerability scanner powered by the global security community and built on a simple YAML-based DSL, enabling collaboration to tackle trending vulnerabilities on the internet. It helps you find vulnerabilities in your applications, APIs, networks, DNS, and cloud configurations.",Go,30183,3721,102,2020-04-03T18:47:11Z,2026-08-03T03:28:09Z,https://github.com/projectdiscovery/nuclei,https://docs.projectdiscovery.io/tools/nuclei,MIT License,45180,False,False
87,helm,helm/helm,helm,The Kubernetes Package Manager,Go,30081,7733,452,2015-10-06T01:07:32Z,2026-08-03T03:05:07Z,https://github.com/helm/helm,https://helm.sh,Apache License 2.0,28804,False,False
88,consul,hashicorp/consul,hashicorp,"Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",Go,30011,4611,1384,2013-11-04T22:15:27Z,2026-08-02T14:04:15Z,https://github.com/hashicorp/consul,https://www.consul.io,Other,493551,False,False
89,picoclaw,sipeed/picoclaw,sipeed,"Tiny, Fast, and Deployable anywhere — automate the mundane, unleash your creativity",Go,29800,4381,59,2026-02-04T12:32:35Z,2026-08-03T02:34:21Z,https://github.com/sipeed/picoclaw,https://picoclaw.io,MIT License,41557,False,False
90,opentofu,opentofu/opentofu,opentofu,OpenTofu lets you declaratively manage your cloud infrastructure.,Go,29660,1324,345,2023-08-16T20:01:36Z,2026-08-03T03:19:16Z,https://github.com/opentofu/opentofu,https://opentofu.org,Mozilla Public License 2.0,288885,False,False
91,micro,micro-editor/micro,micro-editor,A modern and intuitive terminal-based text editor,Go,29255,1348,1037,2016-03-11T02:06:28Z,2026-08-02T20:45:03Z,https://github.com/micro-editor/micro,https://micro-editor.github.io,MIT License,14070,False,False
92,DeepSeek-Reasonix,esengine/DeepSeek-Reasonix,esengine,DeepSeek-native AI coding agent for your terminal. Engineered around prefix-cache stability — leave it running.,Go,29205,1882,1396,2026-04-21T08:27:02Z,2026-08-03T03:29:51Z,https://github.com/esengine/DeepSeek-Reasonix,http://reasonix.io/,MIT License,61188,False,False
93,harbor,goharbor/harbor,goharbor,"An open source trusted cloud native registry project that stores, signs, and scans content.",Go,29073,5304,861,2016-01-28T21:10:28Z,2026-08-03T02:32:35Z,https://github.com/goharbor/harbor,https://goharbor.io,Apache License 2.0,264539,False,False
94,loki,grafana/loki,grafana,"Like Prometheus, but for logs.",Go,28662,4069,1707,2018-04-16T09:22:48Z,2026-08-03T03:17:42Z,https://github.com/grafana/loki,https://grafana.com/oss/loki,GNU Affero General Public License v3.0,503284,False,False
95,fyne,fyne-io/fyne,fyne-io,Cross platform GUI toolkit in Go inspired by Material Design,Go,28561,1540,720,2018-02-04T22:07:16Z,2026-08-02T20:17:18Z,https://github.com/fyne-io/fyne,https://fyne.io/,"BSD 3-Clause ""New"" or ""Revised"" License",121937,False,False
96,cloudreve,cloudreve/cloudreve,cloudreve,"🌩 Self-hosted file management and sharing system, supports multiple storage providers",Go,28460,3876,148,2018-02-04T04:56:38Z,2026-08-03T02:21:51Z,https://github.com/cloudreve/cloudreve,https://cloudreve.org,GNU General Public License v3.0,9624,False,False
97,gitleaks,gitleaks/gitleaks,gitleaks,Find secrets with Gitleaks 🔑,Go,28452,2170,455,2018-01-27T18:19:31Z,2026-08-03T02:02:43Z,https://github.com/gitleaks/gitleaks,https://gitleaks.io,MIT License,6442,False,False
98,authelia,authelia/authelia,authelia,"The Single Sign-On Multi-Factor portal for web apps, now OpenID Certified™",Go,28425,1448,124,2016-12-07T00:56:57Z,2026-08-03T03:01:18Z,https://github.com/authelia/authelia,https://www.authelia.com,Apache License 2.0,80312,False,False
99,CloudflareSpeedTest,XIU2/CloudflareSpeedTest,XIU2,🌩「自选优选 IP」测试 Cloudflare CDN 延迟和速度，获取最快 IP ！当然也支持其他 CDN / 多个解析 IP 的网站 ~,Go,28234,5349,29,2020-08-30T14:24:52Z,2026-08-03T03:25:19Z,https://github.com/XIU2/CloudflareSpeedTest,,GNU General Public License v3.0,398,False,False
100,go-patterns,tmrts/go-patterns,tmrts,"Curated list of Go design patterns, recipes and idioms",Go,28159,2344,66,2015-12-14T22:05:06Z,2026-08-02T22:46:36Z,https://github.com/tmrts/go-patterns,http://tmrts.com/go-patterns,Apache License 2.0,927,False,False
