排名,项目名称,完整名称,作者,描述,语言,Stars,Forks,Issues,创建时间,更新时间,仓库链接,主页链接,许可证,大小(KB),是否Fork,是否已归档
1,datasharing,jtleek/datasharing,jtleek,The Leek group guide to data sharing ,,6737,242507,913,2013-11-07T13:25:07Z,2026-05-25T02:02:17Z,https://github.com/jtleek/datasharing,,,590,False,False
2,Spoon-Knife,octocat/Spoon-Knife,octocat,This repo is for demonstration purposes only.,HTML,13806,157290,20578,2011-01-27T19:30:43Z,2026-05-25T03:43:14Z,https://github.com/octocat/Spoon-Knife,,,2,False,False
3,ProgrammingAssignment2,rdpeng/ProgrammingAssignment2,rdpeng,Repository for Programming Assignment 2 for R Programming on Coursera,R,888,143542,4311,2014-01-14T22:07:41Z,2026-05-15T04:07:56Z,https://github.com/rdpeng/ProgrammingAssignment2,,,6670,False,False
4,claw-code,ultraworkers/claw-code,ultraworkers,The repo is finally unlocked. enjoy the party! The fastest repo in history to surpass 100K stars ⭐. Join Discord: https://discord.gg/5TUQKqFWd Built in Rust using oh-my-codex.,Rust,192419,109963,1372,2026-03-31T08:58:08Z,2026-05-25T04:16:29Z,https://github.com/ultraworkers/claw-code,,MIT License,14258,False,False
5,first-contributions,firstcontributions/first-contributions,firstcontributions,🚀✨ Help beginners to contribute to open source projects,,54128,103039,96,2016-09-20T14:35:09Z,2026-05-25T04:01:44Z,https://github.com/firstcontributions/first-contributions,https://firstcontributions.github.io,MIT License,38665,False,False
6,css-exercises,TheOdinProject/css-exercises,TheOdinProject,,HTML,2638,90860,0,2021-08-17T20:33:19Z,2026-05-25T02:53:28Z,https://github.com/TheOdinProject/css-exercises,,MIT License,7037,False,False
7,Complete-Python-3-Bootcamp,Pierian-Data/Complete-Python-3-Bootcamp,Pierian-Data,Course Files for Complete Python 3 Bootcamp Course on Udemy,Jupyter Notebook,29562,87363,269,2018-02-12T19:30:10Z,2026-05-25T03:55:04Z,https://github.com/Pierian-Data/Complete-Python-3-Bootcamp,,,52492,False,False
8,SmartThingsPublic,SmartThingsCommunity/SmartThingsPublic,SmartThingsCommunity,SmartThings open-source DeviceType Handlers and SmartApps code,Groovy,2650,87267,2506,2015-08-04T22:48:02Z,2026-05-24T19:14:59Z,https://github.com/SmartThingsCommunity/SmartThingsPublic,https://developer-preview.smartthings.com/docs/devices/hub-connected/get-started,,21066,False,False
9,coding-interview-university,jwasham/coding-interview-university,jwasham,A complete computer science study plan to become a software engineer.,,347360,82969,113,2016-06-06T02:34:12Z,2026-05-25T04:14:23Z,https://github.com/jwasham/coding-interview-university,,Creative Commons Attribution Share Alike 4.0 International,22700,False,False
10,gitignore,github/gitignore,github,A collection of useful .gitignore templates,,174078,82493,62,2010-11-08T20:17:14Z,2026-05-25T04:19:17Z,https://github.com/github/gitignore,,Creative Commons Zero v1.0 Universal,3137,False,False
11,bootstrap,twbs/bootstrap,twbs,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",MDX,174268,78875,439,2011-07-29T21:19:00Z,2026-05-25T04:01:23Z,https://github.com/twbs/bootstrap,https://getbootstrap.com,MIT License,295409,False,False
12,openclaw,openclaw/openclaw,openclaw,Your own personal AI assistant. Any OS. Any Platform. The lobster way. 🦞 ,TypeScript,374447,77914,6824,2025-11-24T10:16:47Z,2026-05-25T04:18:17Z,https://github.com/openclaw/openclaw,https://openclaw.ai,MIT License,1370225,False,False
13,tensorflow,tensorflow/tensorflow,tensorflow,An Open Source Machine Learning Framework for Everyone,C++,195258,75336,5577,2015-11-07T01:19:20Z,2026-05-25T04:01:50Z,https://github.com/tensorflow/tensorflow,https://tensorflow.org,Apache License 2.0,1329362,False,False
